status,ngrams,entropy,entropyRelative,vowel-cons,firstDigitIndex,length,digits,ip,special,port,subdomain,shortening,abnormal
0,1104.6365794365793,4.046762824854522,1.0220287723087087,0.42857142857142855,0,37,0,0,1,0,4,0,1
1,1127.4913992263573,4.179504450061347,0.8579383275120326,0.5185185185185185,30,51,1,0,1,0,3,0,0
0,964.7301039956213,3.7777471629109445,1.277729870204112,0.2631578947368421,0,30,0,0,1,0,3,0,0
1,520.8101806814483,4.770614315132155,2.3557740795842452,0.2765957446808511,16,129,57,0,1,0,3,0,0
0,1236.7838280385647,4.306073567606195,1.1525183924196818,0.4666666666666667,0,76,0,0,1,0,3,1,0
0,1098.134876995764,3.945464952495108,2.1231635916421028,0.3157894736842105,17,33,2,0,1,0,3,0,1
1,1078.1483053899115,4.039016238466064,1.6127743525991598,0.40625,23,58,1,0,1,0,6,0,0
1,824.3079992679781,5.007408417335098,1.9847774664605997,0.4625,18,185,47,0,1,0,3,0,0
1,779.5778867102396,3.5032583347756456,3.083732967406529,0.4444444444444444,0,18,0,0,1,0,3,0,0
0,941.8112099253403,3.6572682296173897,1.6162260924869025,0.2857142857142857,0,24,0,0,1,0,3,0,0
0,1037.8309021842356,3.8100810205217313,1.0425410788121117,0.5,0,27,0,0,1,0,3,0,0
1,466.8556751441659,5.802526093954433,2.006323328633649,0.21511627906976744,21,257,35,0,1,0,7,0,0
1,930.5854029011924,4.191681680451851,1.4132990238862666,0.3055555555555556,0,57,0,0,1,0,4,0,0
0,966.6089169000934,3.9539684039196077,1.2584885308310316,0.47368421052631576,0,36,0,0,1,0,3,0,0
0,1141.9826135852452,4.106198332810095,0.95338709134741,0.36,0,40,0,0,1,0,3,0,0
0,993.1355824245297,4.514182534590192,2.177428559732253,0.358974358974359,22,76,8,0,1,0,3,0,0
1,1068.5818238787263,4.64309134791432,1.023989415044385,0.5490196078431373,0,94,0,0,1,0,5,0,0
0,569.2920634920634,3.5585186130489057,2.616688878138612,0.25,0,21,0,0,1,0,3,0,0
0,1035.6814866921716,4.452040277613462,2.758884695879705,0.4634146341463415,54,75,2,0,1,0,5,0,0
1,894.7425057327496,4.104281809855787,3.037499004494243,0.4090909090909091,17,41,1,0,1,0,4,0,0
0,921.7916999006479,4.74496270319608,2.6916860226435464,0.38,66,84,2,0,1,0,4,0,0
0,954.660720741247,4.358958095691215,2.8125349104608706,0.5294117647058824,16,77,9,0,1,0,2,0,0
0,1052.7961222303252,4.318090697622953,3.1069050731635324,0.6666666666666666,0,43,0,0,1,0,3,0,0
0,866.8123388956723,4.01218840396866,1.6296536493269795,0.2222222222222222,0,28,0,0,1,0,3,0,0
1,1217.208491196964,4.428203845429467,0.8855274420184625,0.5961538461538461,0,96,0,0,1,0,2,0,0
0,1180.554251131089,4.073496972739653,1.015812709057687,0.5151515151515151,49,62,1,0,1,0,4,0,0
0,872.6138034188035,3.613337314045307,1.597420185711139,0.1875,0,26,0,0,1,0,3,0,0
0,1223.5718623944902,4.290534362793843,1.4650581119171975,0.42857142857142855,0,95,0,0,1,0,4,0,0
0,968.7651485148516,4.402846451338797,1.7892500732289365,0.45098039215686275,27,102,6,0,1,0,3,0,0
0,1144.381888735831,4.129184812590067,1.2654284423232907,0.44,0,43,0,0,1,0,3,0,0
1,611.608372237784,3.9539684039196077,5.809078105483625,0.26666666666666666,12,36,11,0,1,0,3,1,1
1,876.1836469534051,3.9650182662886326,2.1900584820849835,0.35714285714285715,17,32,4,0,1,0,2,0,0
1,529.434661945349,5.390652123859676,2.1500428472379514,0.47435897435897434,62,132,5,0,1,0,4,0,0
0,1130.7915202444615,3.957295873840569,0.7407175417077412,0.5263157894736842,0,35,0,0,1,0,3,0,0
1,877.6479121979123,4.0671651897778585,1.289085819110895,0.34782608695652173,0,37,0,0,1,0,3,0,0
1,1129.5850851722803,4.041625614369223,1.2684972095786122,0.4583333333333333,0,42,0,0,1,0,3,0,0
0,1294.9953642199036,4.263115392466742,2.1686657001484377,0.4583333333333333,0,124,0,0,1,0,4,0,0
0,799.5427646025473,3.772055208874201,1.540490633658705,0.2857142857142857,0,24,0,0,1,0,3,0,0
1,896.3325770050402,4.773375946419164,1.2725729281618978,0.5254237288135594,62,124,15,0,1,0,6,0,0
1,1103.830419223333,4.417269210206362,0.43306591158344016,0.34146341463414637,0,63,0,0,1,0,3,0,0
0,1028.4728758169933,4.0514621540398,1.2654284423232907,0.38095238095238093,0,36,0,0,1,0,3,0,0
0,1205.3081447963802,3.9478353352609514,1.6422420569423597,0.43333333333333335,0,52,0,0,1,0,3,0,0
0,1120.269541802076,4.430765406942711,1.4262211002763756,0.4418604651162791,0,74,0,0,1,0,4,0,0
1,527.8398856455677,5.32058837565847,0.9516102917939094,0.25675675675675674,53,135,28,0,1,0,3,1,0
0,1174.6681342228705,4.007205452175263,3.1069050731635324,0.5652173913043478,0,43,0,0,1,0,3,0,0
1,862.7727961078563,4.064886459528626,3.5900324216280417,0.4782608695652174,19,47,3,0,1,0,5,1,0
1,653.3532970516261,5.5991842338889946,1.4950225694815094,0.3380281690140845,41,114,7,0,1,0,2,0,0
1,890.7120276371121,5.321919711166319,1.3848195564061796,0.4065934065934066,27,172,18,0,1,1,3,1,0
0,1223.2716980679309,4.246851346477349,2.1677103442759917,0.55,0,74,0,0,1,0,4,0,0
1,989.4451609187458,4.678379291182165,2.3407270231856545,0.5087719298245614,0,106,0,0,1,0,3,0,0
1,526.5310128810338,4.8107146738559265,1.7691065374356592,0.6071428571428571,23,69,15,0,1,0,3,0,0
0,1065.7289377289378,3.9407598325400897,1.272232312714399,0.4666666666666667,0,28,0,0,1,0,3,0,0
0,1132.7752088554719,4.290549610686934,1.3904281579959599,0.46875,0,57,0,0,1,0,4,0,0
1,1129.6347318532853,4.316947863427458,1.401749718593519,0.5,0,54,0,0,1,0,3,0,0
1,921.2015678836732,4.5949583962667395,1.1178122325987816,0.4864864864864865,62,76,11,0,1,0,5,0,0
1,833.551125427965,4.695541394367525,1.2725729281618978,0.5576923076923077,59,124,24,0,1,0,6,0,0
1,646.7080437580438,4.15487093296263,1.3776808986654223,0.21739130434782608,27,37,1,0,1,0,4,1,0
0,1156.5086487928504,4.203918420607161,3.1069050731635324,0.7083333333333334,0,51,0,0,1,0,3,0,0
0,834.1293478260869,3.9434651896016457,1.8656973372668295,0.35714285714285715,0,25,0,0,1,0,3,0,0
0,950.9074833808166,3.810081020521731,1.4587767182672777,0.3125,0,27,0,0,1,0,3,0,0
1,502.5537164345731,4.67541868917487,7.0472407907058106,0.2222222222222222,8,62,16,1,1,0,5,0,0
1,1029.5110570038573,4.359172560856001,1.4402026279983176,0.46808510638297873,0,84,0,0,1,0,5,0,0
1,1100.2636451247165,4.214177320667443,1.1071595992295447,0.5,0,50,0,0,1,0,2,0,0
1,233.7247008547009,3.53641423712223,7.066256891480067,0.0,8,26,12,1,1,0,4,0,0
1,645.6504753524429,5.487254549113251,2.4710259553151483,0.3916083916083916,17,324,88,0,1,0,4,1,0
1,869.3720662053996,3.9946803684089085,2.9681076743043002,0.29411764705882354,0,28,0,0,1,0,2,0,0
1,821.6674042463516,4.083067973799101,2.201145704680902,0.3157894736842105,25,38,4,0,1,1,5,0,0
1,889.7097408764075,4.110577243331642,1.7814027662402139,0.25,23,28,2,0,1,0,3,0,0
0,928.9332344580398,3.821311940104173,1.285357906795638,0.3157894736842105,0,31,0,0,1,0,3,0,0
1,524.8801503978669,4.777267622776791,2.3557740795842452,0.2765957446808511,16,128,56,0,1,0,3,0,0
0,1088.7327419997143,4.489355146527502,2.630935669709451,0.6153846153846154,28,111,7,0,1,0,4,0,0
1,837.6912792136221,5.159706301512187,1.8368006937061252,0.3411764705882353,38,147,6,0,1,0,10,0,0
1,737.7918465412685,4.319773835029479,1.9360600491497428,0.2692307692307692,27,48,2,0,1,0,6,0,0
0,840.6738581466843,3.7406015629507228,1.9029659149711375,0.38461538461538464,0,24,0,0,1,0,3,0,0
0,1156.5212997706901,4.0803683954327115,3.1069050731635324,0.5454545454545454,0,41,0,0,1,0,3,0,0
1,897.1637720696144,4.1046619309041805,3.584258997346063,0.13793103448275862,11,43,1,0,1,0,3,0,0
1,952.9365378890831,4.623153348621517,1.3994777446575117,0.40816326530612246,73,102,21,0,1,0,2,0,0
0,680.2473684210527,3.2709505944546686,2.8642737828656903,0.2727272727272727,0,20,0,0,1,0,3,0,0
1,1070.6667943246891,4.0478467699778795,1.0126475405638355,0.5238095238095238,0,39,0,0,1,0,3,0,0
1,881.8238046991847,4.288307426570494,4.533444177347404,0.36363636363636365,12,49,10,0,1,0,5,1,0
1,1100.8520159578984,3.8541632888566597,1.205643428575477,0.5555555555555556,0,35,0,0,1,0,2,0,0
0,990.2143523643504,4.34442627688119,1.5069637280941406,0.34210526315789475,63,69,6,0,1,0,4,1,0
0,778.4379117259551,3.6572682296173893,2.0994453095900396,0.3076923076923077,0,24,0,0,1,0,4,0,0
1,994.644328300426,4.171264743846755,1.7939652139371756,0.4166666666666667,0,42,0,0,1,0,4,0,0
0,1138.5878004362282,4.351738068377555,0.642230715680549,0.4666666666666667,45,55,1,0,1,0,2,0,0
0,1278.3364258347017,3.781076011914607,2.145483849239313,0.3157894736842105,0,30,0,0,1,0,2,0,0
0,645.5432440345484,4.865634510263742,0.9508625666273361,0.48,39,46,2,0,1,0,3,0,0
1,1061.838915448955,4.164896592899132,1.6205607917551368,0.4166666666666667,0,43,0,0,1,0,2,0,0
0,1114.3539682539683,3.413088436425758,1.6231932433080674,0.4166666666666667,0,22,0,0,1,0,3,0,1
0,1276.6092519396866,3.9616386640577876,1.377806779998802,0.4444444444444444,0,46,0,0,1,0,2,0,0
0,1022.4853132484712,4.079772731460867,1.8497100305046659,0.24,0,39,0,0,1,0,2,1,0
0,1100.2758750653488,4.115924257979253,3.1069050731635324,0.6842105263157895,0,39,0,0,1,0,3,0,0
1,1248.8912757973733,4.021113284630981,0.665089638196969,0.4583333333333333,0,41,0,0,1,0,3,0,0
1,831.3016717325227,4.435639690833222,2.201145704680902,0.7647058823529411,24,49,10,0,1,0,3,0,0
0,842.4694685990338,3.703465189601647,1.5332691523223878,0.26666666666666666,0,25,0,0,1,0,3,0,0
0,1331.5601406521896,4.238622359184686,0.8643272654242566,0.49206349206349204,0,110,0,0,1,0,3,0,0
0,995.5314356803328,4.02085512047121,1.5260878634042108,0.35,0,34,0,0,1,0,4,0,0
1,1022.2695621005564,4.38714049437857,0.7668012740982557,0.5813953488372093,73,88,4,0,1,0,3,0,0
0,919.6376184202271,3.903359238383518,1.223715151062511,0.2857142857142857,0,23,0,0,1,0,2,0,0
0,960.119221197482,4.27334945596295,2.761852420774856,0.4,37,46,2,0,1,0,3,0,0
0,1163.9136302294198,4.0478467699778795,1.4024682760199119,0.65,0,39,0,0,1,0,3,0,0
1,919.0308708057996,4.740559775036876,1.1178122325987816,0.5535714285714286,62,124,19,0,1,0,5,0,0
0,917.9288617886178,4.07391321234758,1.4970364026332197,0.2222222222222222,0,41,0,0,1,0,4,0,0
0,1144.7856958174164,4.362509753454243,1.9584444227562556,0.5135135135135135,45,71,4,0,1,0,4,0,0
0,809.2617283950617,3.9302703722934544,1.607261300105752,0.23529411764705882,0,27,0,0,1,0,3,0,0
1,1095.4565946403056,4.534662127067258,2.201145704680902,0.5757575757575758,46,71,10,0,1,0,3,0,0
1,1010.7177970177969,4.251651074222538,1.4249737782472578,0.36363636363636365,0,56,0,0,1,0,5,0,0
1,927.266485244032,4.71988498240221,1.1178122325987816,0.5689655172413793,66,128,18,0,1,0,5,0,0
1,1134.6007634346677,4.013027442304288,1.3574201694885955,0.35555555555555557,0,74,0,0,1,0,3,0,0
1,1273.9401456424712,3.8398820646044003,1.1527023793710582,0.48,0,45,0,0,1,0,5,0,0
0,1068.2804492163398,4.315756426892802,2.7093723602678796,0.6486486486486487,0,75,0,0,1,0,3,0,0
1,1026.5001248617039,4.363712257179929,1.4331264318887527,0.391304347826087,0,76,0,0,1,0,4,0,0
0,1049.2533004258614,4.082328136858431,2.111164021171788,0.4166666666666667,0,42,0,0,1,0,5,0,1
0,897.222692766171,3.7294461949052566,2.0069466347982385,0.21428571428571427,0,23,0,0,1,0,3,0,0
1,996.5512570494807,4.816005606542798,1.0103650780515363,0.6172839506172839,109,188,41,0,1,0,3,0,0
0,934.7401629872894,3.978333581185264,1.2738021552233578,0.2777777777777778,0,29,0,0,1,0,3,0,0
1,1155.6297629462224,4.348471921890884,1.0575520132397471,0.5869565217391305,0,88,0,0,1,0,4,0,0
0,1125.2695014050278,4.381503067617363,2.044490713899134,0.5483870967741935,0,57,0,0,1,0,3,0,0
1,1001.2530038286087,4.271370634378849,1.6777435113669386,0.42105263157894735,0,33,0,0,1,0,3,0,0
1,1156.748337152594,4.294618036361373,0.9512160542252182,0.4857142857142857,0,62,0,0,1,0,3,0,0
0,718.7523456790123,3.6898916687500076,3.2244891721539535,0.25,0,27,0,0,1,0,3,0,0
1,867.3682259098927,4.2229074943218805,4.152659590157661,0.22857142857142856,9,56,2,0,1,0,6,1,0
1,1022.1139676113361,4.189822782008755,3.085826064389127,0.391304347826087,35,40,1,0,1,0,4,0,0
1,1216.0432306255834,4.071581588126284,1.3394605366334669,0.5555555555555556,0,35,0,0,1,0,3,0,0
0,1122.8538401897943,4.334493183077752,2.014783209100075,0.48717948717948717,0,73,0,0,1,0,4,0,0
0,863.4752747252747,4.235926350629033,2.5978717677633147,0.3333333333333333,14,28,2,0,1,0,3,0,0
1,898.399448031027,4.221049013623096,1.5952398515225943,0.30434782608695654,27,39,2,0,1,0,3,0,0
0,849.230341880342,3.8150724101159423,1.5100707322815698,0.3333333333333333,0,26,0,0,1,0,3,0,0
0,955.5227943890735,4.31705292530797,1.5286203699869139,0.4,0,44,0,0,1,0,5,0,1
1,452.599649627632,5.456496681307345,2.2590527911683225,0.23076923076923078,25,99,12,0,1,0,2,1,0
1,1092.6342309932504,3.9923351928431567,1.7794180935545492,0.32142857142857145,0,47,0,0,1,0,3,0,0
0,1170.2280498866214,4.170881379939832,1.1095019017912051,0.34375,0,50,0,0,1,0,4,0,0
1,1001.0034413656564,4.595810147210012,1.2725729281618978,0.6,57,118,13,0,1,0,5,0,0
1,1141.7139730823942,4.057855988582063,1.2071520566521312,0.5,26,39,1,0,1,0,3,1,1
1,1181.315304204839,3.896509764289212,1.9860899430649592,0.5652173913043478,0,45,0,0,1,0,2,0,0
0,1024.13035030104,3.831401845392172,1.0954887256221828,0.4117647058823529,0,30,0,0,1,0,3,0,0
0,970.6478662030526,4.3943729183623965,1.290942791587184,0.4,30,81,8,0,1,0,3,0,0
0,937.1264273166447,3.6258145836939115,1.913167203260262,0.2857142857142857,0,24,0,0,1,0,3,0,0
0,761.7643325916907,4.872498935603188,1.0116011277581716,0.3953488372093023,39,84,10,0,1,0,7,0,0
1,869.6569964157707,4.808019908556761,1.1178122325987816,0.5882352941176471,64,126,26,0,1,0,5,0,0
0,893.5809250136836,3.964735178725505,1.0531738690909038,0.2777777777777778,0,30,0,0,1,0,3,0,0
1,934.8068333906177,4.739894431787079,1.1178122325987816,0.5932203389830508,64,128,15,0,1,0,5,0,0
0,1174.0805693566194,4.30294838466831,1.198086913493342,0.391304347826087,73,82,5,0,1,0,4,0,0
1,1157.2186700529985,4.16064511698392,1.5484076225820116,0.4722222222222222,0,67,0,0,1,0,4,0,0
0,1169.824775985663,4.007048827786958,1.0312086584649782,0.3684210526315789,0,32,0,0,1,0,3,0,0
0,1001.565792377557,4.171860873964195,1.4682379152551404,0.3333333333333333,0,35,0,0,1,0,3,0,0
1,1282.7275037854208,3.9226004517906774,1.3664509625689463,0.475,0,69,0,0,1,0,2,0,0
1,939.1417407154249,4.3417721464508645,2.172439690921031,0.46875,0,57,0,0,1,0,5,0,0
1,353.24260168095117,5.359835999489314,2.6754137014021118,0.2830188679245283,29,105,28,0,1,0,3,0,0
1,793.7444102820481,5.184309832801773,1.6424454893812652,0.30864197530864196,89,127,1,0,1,0,3,1,0
1,888.3486314270526,4.734146690456657,0.7926746153641194,0.5806451612903226,33,77,21,0,1,0,2,0,0
0,1152.6810245310244,3.6635327548042547,1.2242741343513814,0.2857142857142857,0,22,0,0,1,0,2,0,0
0,1055.6691168091168,4.014146761422729,1.6983692354324265,0.29411764705882354,0,27,0,0,1,0,3,0,0
1,1009.9511141222523,4.600782340614289,8.508734804330395,0.6285714285714286,8,82,9,1,1,0,6,0,0
0,823.1147578347578,3.8561962982193805,1.6717794504601498,0.3125,0,27,0,0,1,0,3,0,0
0,954.0794512287049,4.498394228671842,1.771549967070186,0.43243243243243246,64,67,4,0,1,0,3,0,0
0,1212.4311835748792,3.7034651896016464,1.324335718065726,0.3333333333333333,0,25,0,0,1,0,3,1,0
0,674.4072871572871,3.4474015047059146,1.752207914236891,0.14285714285714285,0,22,0,0,1,0,3,0,0
0,1127.6819788198968,4.278302834822065,1.4633072876548932,0.5185185185185185,0,49,0,0,1,0,3,0,0
0,1051.8523452167606,4.355337797403417,2.066885074069622,0.46875,37,64,5,0,1,0,7,0,1
0,998.4808429118774,3.9144093452479405,1.2837568195114508,0.3333333333333333,0,30,0,0,1,0,3,1,1
1,1013.2368347603741,4.036762290472924,1.580404744520173,0.4782608695652174,0,43,0,0,1,0,4,0,0
1,928.5596811096812,4.15487093296263,2.0783045573376033,0.35,20,37,4,0,1,0,3,1,1
1,904.2625863552113,4.54381744550434,2.072532645855503,0.3333333333333333,18,68,2,0,1,0,6,1,0
1,1048.951657706093,3.863608500731241,1.189911071012835,0.3684210526315789,0,32,0,0,1,0,3,0,0
0,711.4817042606516,3.6537567082870006,2.3140059136678754,0.36363636363636365,0,21,0,0,1,0,3,0,0
0,1139.9831546367984,4.252637018154628,1.1097052036801245,0.47368421052631576,0,68,0,0,1,0,3,0,0
1,760.1156126482214,3.8035088547976788,2.3830602659376185,0.45454545454545453,8,24,2,0,1,0,3,0,0
1,1064.66089569161,3.9109521314928397,1.732847674979119,0.36666666666666664,43,50,1,0,1,0,4,0,0
1,1104.274389126628,4.306532244011045,0.9879478467939676,0.5,0,67,0,0,1,0,4,0,0
0,692.1542050944225,3.8239348962840563,2.7265827378279717,0.23076923076923078,19,24,1,0,1,0,3,0,0
1,1002.3670015864623,3.881831217653171,1.343573955286957,0.2558139534883721,0,63,0,0,1,0,3,0,0
0,808.0279973649539,3.772055208874201,2.4262147637674456,0.125,0,24,0,0,1,0,3,0,0
0,1072.864638634406,4.0198790750512865,1.4643722098718597,0.46153846153846156,0,45,0,0,1,0,3,0,0
1,1160.5029036004646,4.002560546588757,1.0782660554559989,0.5909090909090909,0,43,0,0,1,0,3,0,0
1,835.9906444906445,4.028490680178816,4.5206844247728775,0.2916666666666667,0,39,0,0,1,0,5,1,0
0,890.4637925170068,4.189275070710712,1.8519176214850275,0.2962962962962963,32,50,6,0,1,0,4,0,0
1,792.2944639096813,4.620857272274381,1.4490044268316087,0.3023255813953488,60,92,23,0,1,0,6,0,0
1,930.4896794027228,4.136842188131012,1.5470095465713296,0.38461538461538464,0,24,0,0,1,0,2,0,0
1,817.0101115222532,4.256328385912461,1.6167942876660355,0.45454545454545453,30,48,4,0,1,0,3,0,0
1,910.0074270287827,4.7465117666668055,1.3524797785592109,0.34210526315789475,56,70,5,0,1,0,4,0,1
1,1114.6030642387057,4.659034932998435,0.9596184467079762,0.5333333333333333,163,168,5,0,1,0,3,0,0
1,950.6903409090909,3.917626443873359,1.470660879136467,0.2727272727272727,0,34,0,0,1,0,3,0,0
1,1174.8036236119228,4.242052005409673,0.7122403652690604,0.5757575757575758,0,60,0,0,1,0,4,0,0
0,856.8182743182743,3.91379956460568,1.3542615341676862,0.26666666666666666,25,28,3,0,1,1,2,0,0
0,930.8566611745852,4.295353348118593,2.493276886741477,0.25,0,43,0,0,1,0,4,0,0
1,891.5812031479259,4.319607332957949,1.2935155923854156,0.4090909090909091,39,51,10,0,1,0,5,0,0
1,642.4160792400097,5.253464773086496,1.1682718711906015,0.352112676056338,32,131,24,0,1,0,2,0,0
1,879.6467391304349,4.151754427398839,4.744092562312458,0.26666666666666666,13,48,3,0,1,0,3,0,0
0,1129.3842737094838,4.340736185875543,3.5599643735302924,0.5925925925925926,0,51,0,0,1,0,3,0,0
1,1111.3367831541218,3.882048827786958,1.590959753272553,0.3888888888888889,0,32,0,0,1,0,4,0,1
0,909.9953345162302,4.427425758490297,2.8125349104608706,0.35294117647058826,16,67,8,0,1,0,2,0,0
0,1042.2652709359606,4.031401845392171,1.0204988837178974,0.5,0,30,0,0,1,0,3,0,0
1,1020.1757065284463,4.10848876597022,1.7891588053712995,0.3953488372093023,0,74,0,0,1,0,4,0,0
0,1311.2711553440379,4.188274778901187,1.4918924377756724,0.5,0,73,0,0,1,0,3,0,0
0,887.6066119379183,4.562021836853403,1.7001358504108002,0.6129032258064516,0,63,0,0,1,0,3,0,0
1,1028.1925741578682,4.187535209236147,1.2104945607043973,0.3793103448275862,41,52,2,0,1,0,3,0,0
1,984.5355626151904,5.097686102266163,0.47145253475733717,0.5483870967741935,108,179,9,0,1,0,4,0,0
0,1162.7007906694366,3.998698935851037,1.2666013110423338,0.43333333333333335,0,53,0,0,1,0,4,0,0
0,931.4408422621905,4.585178510607833,1.1125466025054005,0.34,48,91,10,0,1,0,4,0,0
0,1080.3149347728295,4.125070520364181,1.3029094693878616,0.4782608695652174,0,40,0,0,1,0,3,0,0
0,994.5989024840414,4.286275219617123,3.1069050731635324,0.7,0,43,0,0,1,0,3,0,0
1,942.255331997122,4.314260032810928,2.3059415169229838,0.44,46,48,2,0,1,0,4,0,0
0,826.7698085081987,3.616348566075164,2.652205264701266,0.36363636363636365,0,19,0,0,1,0,2,0,1
0,1141.2670525763328,4.216879346677897,1.3964503016294376,0.34210526315789475,0,61,0,0,1,0,4,0,0
1,668.6899434195014,4.702642468650774,1.5054470280919252,0.6944444444444444,43,131,57,0,1,0,8,0,0
1,412.6755899730827,5.670466309009755,4.137315734681217,0.19014084507042253,37,201,24,0,1,0,3,0,0
0,950.4261873392308,3.5013978254341036,1.5635753594381594,0.3076923076923077,0,23,0,0,1,0,3,0,0
0,1246.0161276631866,3.85416328885666,1.4583262650225803,0.45,0,35,0,0,1,0,2,0,0
1,1078.2475957739116,4.150410872541982,4.545951623536322,0.45454545454545453,0,39,0,0,1,0,4,0,0
1,900.7652413745845,4.3839601280892575,1.8613208414982032,0.375,20,47,4,0,1,0,5,1,0
1,1170.8179466629679,4.5500846246378,1.3778590989940132,0.6818181818181818,67,93,1,0,1,0,4,0,0
0,864.4541598248494,4.072905595320056,1.1247421432686675,0.2631578947368421,0,30,0,0,1,0,3,0,0
0,1098.1769933368112,4.519412275738392,1.2431948421974837,0.45,0,69,0,0,1,0,3,0,0
1,984.7312472861486,4.254930446501112,1.4948015001516646,0.44,15,49,3,0,1,0,5,1,0
0,854.3041452991451,3.8252517372886503,2.178989223185623,0.35714285714285715,0,26,0,0,1,0,3,0,0
0,1053.5844249047136,4.239524579110022,1.5304939013532517,0.5769230769230769,0,49,0,0,1,0,3,1,0
1,716.928664799253,3.9959065984842446,1.175841047702577,0.2727272727272727,0,36,0,0,1,0,4,0,0
1,1023.8498581223172,4.411150875112165,1.5083147564105561,0.5925925925925926,28,58,5,0,1,0,5,1,0
1,813.8727384570851,4.288307426570494,2.8786125779397684,0.25925925925925924,30,49,6,0,1,0,4,1,1
0,1027.8607760833195,4.771778469833305,2.4642467135080075,0.5416666666666666,41,103,12,0,1,0,3,0,0
0,1159.2923504273504,3.6423714487439023,1.6658423325200054,0.42857142857142855,0,26,0,0,1,0,3,0,0
1,603.6869254598217,5.128693180597295,1.2893781448340822,0.5396825396825397,42,186,58,0,1,0,3,0,0
1,930.586916537316,4.8895225275818435,1.6302886594080042,0.5161290322580645,46,131,18,0,1,0,8,0,0
1,1104.2166666666667,3.854285871987245,1.2792973063601125,0.3333333333333333,0,26,0,0,1,0,2,0,0
1,778.9041270628953,4.3952925812917245,1.564322779456551,0.21428571428571427,38,69,1,0,1,0,5,0,0
1,1126.359252572316,4.555723539223696,2.3228250861196647,0.5185185185185185,79,102,5,0,1,0,3,0,1
1,658.3576984518766,4.738263886701677,3.210382013723147,0.5,10,74,27,0,1,0,3,0,0
1,1127.9930371937246,4.234529030304112,2.201145704680902,0.42857142857142855,0,62,0,0,1,0,5,0,0
0,973.58409312293,4.44274940507578,2.29725128616969,0.40625,40,60,5,0,1,0,3,0,0
0,995.4906660412757,4.198777004512548,3.1069050731635324,0.65,0,41,0,0,1,0,3,0,0
0,1103.6872681384175,3.8143719431796272,1.6614217152811082,0.5333333333333333,0,29,0,0,1,0,3,0,0
0,1045.6039555216028,4.014438730983426,1.9659438228969814,0.4,0,35,0,0,1,0,3,0,0
0,949.6610663082437,4.030639062229566,1.23789761538579,0.3888888888888889,0,32,0,0,1,0,4,0,1
0,1089.2931216931217,3.95905708166975,1.1718503315620186,0.36363636363636365,0,37,0,0,1,0,3,0,0
0,1164.2258765540016,4.42919171126561,1.6896645775025898,0.5277777777777778,0,66,0,0,1,0,3,0,0
1,748.9346978557505,3.6841837197791887,2.528885026930614,0.4,0,20,0,0,1,0,3,0,0
1,1170.8927971802973,4.395599714121531,1.4045777318668315,0.46875,0,112,0,0,1,0,4,1,0
0,1131.88333704694,4.043057694064253,1.4334640635180644,0.3333333333333333,0,34,0,0,1,0,3,0,1
0,1117.4496470154365,4.063202513215852,0.95338709134741,0.391304347826087,0,38,0,0,1,0,3,0,0
0,1083.196319815805,4.211744090932182,0.7188458963786314,0.3333333333333333,0,34,0,0,1,0,3,0,0
0,1256.1334154351396,4.190238651106873,1.306821559581233,0.45454545454545453,0,58,0,0,1,0,3,1,0
0,875.6049952516619,3.8561962982193805,1.6079282297208204,0.4,0,27,0,0,1,0,3,0,0
1,872.6235145573381,4.043057694064253,2.5980429096713,0.35294117647058826,16,34,5,0,1,0,3,1,1
1,970.2785204991087,3.929107606389923,3.1069050731635324,0.5,0,34,0,0,1,0,4,0,0
0,918.8582716049383,3.85619629821938,1.6287646254071164,0.3125,0,27,0,0,1,0,3,0,0
1,854.9137410519764,3.6489559041599935,2.4074071771017835,0.42105263157894735,0,36,0,0,1,0,5,0,1
1,1226.2769108383661,4.191993045782167,3.0062925736604127,0.5625,0,60,0,0,1,0,6,0,0
0,973.7361640061584,4.100228707989217,1.2095561349963972,0.25925925925925924,0,43,0,0,1,0,3,0,0
0,738.4338763575606,3.5585186130489057,1.9597947770803459,0.25,0,21,0,0,1,0,3,0,0
1,635.8795706780782,4.94490388480458,3.2787395710282414,0.25,24,67,4,0,1,0,4,0,0
0,1101.5010214504598,4.234741377163682,1.1327501877012065,0.32142857142857145,84,89,1,0,1,0,4,0,0
0,858.7062828677571,4.354007037771997,1.192926472221532,0.3103448275862069,44,49,2,0,1,0,4,0,0
1,829.0959294248402,4.512647280775707,0.8212018627321673,0.43333333333333335,39,61,8,0,1,0,4,1,1
1,803.3718610251118,3.40582225028569,2.183220607057984,0.3,0,19,0,0,1,0,2,0,0
1,1215.0931415605328,4.023698511281122,1.9596609741345021,0.48,45,46,1,0,1,0,3,0,0
0,1247.6324468355717,4.036710084092487,1.498710587847583,0.4473684210526316,0,65,0,0,1,0,3,0,0
0,1096.1600948509486,4.09130451776702,3.1069050731635324,0.5714285714285714,0,41,0,0,1,0,3,0,0
0,1190.149963924964,4.177825164557068,0.7638605372255268,0.45454545454545453,0,57,0,0,1,0,3,0,0
1,1203.7124600300701,4.076839605127306,0.9773792305738356,0.5666666666666667,0,55,0,0,1,0,2,0,0
1,760.6802431496536,5.02037224252364,2.0578071660509503,0.2692307692307692,35,82,4,0,1,0,5,0,0
0,966.5570263255469,3.9377519554085865,1.2162234540993015,0.3888888888888889,0,31,0,0,1,0,3,0,0
